HON,length,start,end,hits,distance
Sitting_NPC (4061),0.088,59.315,59.403,9,18.208
face_4061,0.178,59.415,59.593,17,18.319
B026 (4),0.0,59.604,59.604,1,27.229
Sitting_NPC (404),0.044,59.616,59.66,5,20.631
face_404,0.033,59.671,59.704,4,20.706
B026 (4),0.0,59.715,59.715,1,26.784
Chairs (7),0.011,59.86,59.871,2,16.285
Sitting_NPC (420),0.033,59.882,59.915,4,16.759
Chairs (7),0.0,59.926,59.926,1,16.633
Sitting_NPC (420),0.055,59.938,59.993,6,16.75
Chairs (7),0.0,60.004,60.004,1,16.519
Sitting_NPC (420),0.0,60.015,60.015,1,16.753
Chairs (7),0.0,60.026,60.026,1,16.575
Sitting_NPC (420),0.021,60.038,60.059,3,16.765
Chairs (7),0.0,60.071,60.071,1,16.532
Sitting_NPC (420),0.155,60.082,60.237,15,16.765
B026 (4),0.0,60.249,60.249,1,25.556
Face_421,0.0,60.259,60.259,1,17.09
B026 (4),0.155,60.271,60.426,15,25.735
Chairs (4),0.0,60.437,60.437,1,20.552
B026 (4),0.01,60.449,60.459,2,25.742
Chairs (4),0.011,60.471,60.482,2,20.26
Sitting_NPC (421),0.189,60.493,60.682,18,17.024
B026 (4),0.011,60.693,60.704,2,27.13
B22 1 (3),0.0,60.715,60.715,1,28.617
baum ld0(enhanced),0.0,60.726,60.726,1,22.816
PlantPot_A (2),0.0,60.737,60.737,1,21.903
B22 1 (3),0.2,60.749,60.949,19,31.844
baum ld0(enhanced),0.3,60.96,61.26,28,21.669
B22 1 (3),0.311,61.271,61.582,29,28.818
B026 (4),0.611,61.593,62.204,56,26.665
B011 (2),0.445,62.215,62.66,32,25.858
Chairs (5),0.044,62.671,62.715,5,19.134
B011 (2),0.133,62.726,62.859,13,25.467
Chairs (7),0.078,62.87,62.948,8,15.848
Sitting_NPC (420),0.056,62.959,63.015,6,16.926
Chairs (5),0.011,63.026,63.037,2,18.542
face_420,0.0,63.048,63.048,1,16.868
B026 (4),0.0,63.059,63.059,1,25.546
Sitting_NPC (420),0.034,63.07,63.104,4,16.86
face_420,0.0,63.115,63.115,1,16.975
Sitting_NPC (420),0.322,63.126,63.448,30,16.816
B026 (4),0.0,63.46,63.46,1,25.601
Sitting_NPC (421),0.0,63.471,63.471,1,17.044
Face_421,0.0,63.482,63.482,1,17.05
Chairs (7),0.0,63.493,63.493,1,16.526
Sitting_NPC (421),0.433,63.504,63.937,40,16.991
B026 (4),0.0,63.948,63.948,1,26.059
Sitting_NPC (404),0.0,63.959,63.959,1,20.709
Chairs (6),0.0,63.97,63.97,1,16.802
bottle02 (2),0.0,63.981,63.981,1,20.838
Chairs (6),0.0,63.992,63.992,1,16.84
Sitting_NPC (4061),0.0,64.003,64.003,1,18.32
bottle02 (2),0.0,64.015,64.015,1,20.848
Sitting_NPC (4061),0.078,64.026,64.104,8,18.348
bottle02 (2),0.0,64.115,64.115,1,20.855
Sitting_NPC (4061),0.422,64.126,64.548,39,18.268
Sitting_NPC (404),0.0,64.559,64.559,1,20.555
B026 (4),0.0,64.57,64.57,1,27.079
Sitting_NPC (404),0.4,64.582,64.982,37,20.592
B026 (4),0.0,64.992,64.992,1,26.67
Chairs (6),0.0,65.003,65.003,1,16.718
Chairs (7),0.068,65.014,65.082,7,15.95
Sitting_NPC (420),0.0,65.092,65.092,1,16.818
face_420,0.0,65.103,65.103,1,16.943
Sitting_NPC (420),0.067,65.114,65.181,7,16.786
Chairs (7),0.011,65.192,65.203,2,16.244
Sitting_NPC (420),0.0,65.214,65.214,1,16.75
B026 (4),0.0,65.225,65.225,1,25.547
face_420,0.045,65.236,65.281,5,16.881
Sitting_NPC (420),0.022,65.292,65.314,3,16.874
face_420,0.044,65.325,65.369,5,16.909
Sitting_NPC (420),0.0,65.381,65.381,1,16.833
face_420,0.012,65.391,65.403,2,16.919
Sitting_NPC (420),0.1,65.414,65.514,10,16.824
Chairs (7),0.022,65.525,65.547,3,16.229
Sitting_NPC (420),0.022,65.558,65.58,3,16.839
B026 (4),0.023,65.591,65.614,3,25.545
Sitting_NPC (420),0.0,65.625,65.625,1,16.868
B026 (4),0.0,65.636,65.636,1,25.548
Sitting_NPC (420),0.011,65.647,65.658,2,16.836
Chairs (5),0.0,65.669,65.669,1,20.5
B026 (4),0.043,65.681,65.724,5,25.56
Chairs (5),0.011,65.736,65.747,2,20.343
B026 (4),0.0,65.758,65.758,1,25.566
can01 (5),0.0,65.769,65.769,1,16.892
Sitting_NPC (421),0.0,65.78,65.78,1,16.97
B026 (4),0.0,65.791,65.791,1,25.83
Sitting_NPC (421),0.0,65.802,65.802,1,17.044
B026 (4),0.0,65.814,65.814,1,25.837
Sitting_NPC (421),0.211,65.825,66.036,20,17.016
Face_421,0.0,66.047,66.047,1,17.054
Sitting_NPC (421),0.634,66.058,66.692,58,17.009
B026 (4),0.0,66.703,66.703,1,25.56
B011 (2),0.611,66.714,67.325,56,26.132
baum ld1(enhanced),0.0,67.336,67.336,1,20.568
B014 (2),0.711,67.347,68.058,65,31.472
New_NPC (58),0.044,68.069,68.113,5,16.837
B014 (2),0.122,68.124,68.246,12,29.861
New_NPC (58),0.022,68.258,68.28,3,17.004
B014 (2),0.432,68.291,68.723,40,29.061
New_NPC (58),0.0,68.734,68.734,1,17.329
B014 (2),0.044,68.745,68.789,5,28.443
streetLight2 (34),0.245,68.8,69.045,23,12.612
face_58,0.0,69.057,69.057,1,17.592
PlantPot_A (3),0.0,69.068,69.068,1,19.715
face_58,0.055,69.079,69.134,6,17.6
PlantPot_A (3),0.055,69.146,69.201,6,19.71
New_NPC (58),0.0,69.212,69.212,1,17.65
PlantPot_A (3),0.055,69.224,69.279,6,19.677
New_NPC (58),0.089,69.29,69.379,9,17.725
PlantPot_A (3),0.011,69.39,69.401,2,19.606
New_NPC (58),0.045,69.412,69.457,5,17.893
PlantPot_A (3),0.0,69.468,69.468,1,19.623
New_NPC (58),0.033,69.479,69.512,4,17.877
B011 (2),0.333,69.523,69.856,31,25.645
builds (3),0.401,69.867,70.268,37,67.737
baum ld1(enhanced),0.0,70.279,70.279,1,20.177
builds (1),0.055,70.29,70.345,6,61.081
PlantPot_A (4),0.167,70.356,70.523,16,28.529
face_410,0.0,70.534,70.534,1,7.97
Sitting_NPC (422),0.0,70.545,70.545,1,8.628
BridgeSlope_Simple (1),0.0,70.557,70.557,1,35.197
New_NPC (37),0.0,70.568,70.568,1,23.832
Terrain,0.022,70.579,70.601,3,29.237
BridgeSlope_Simple (1),0.0,70.612,70.612,1,35.193
Terrain,0.0,70.623,70.623,1,33.316
BridgeSlope_Simple (1),0.0,70.634,70.634,1,35.288
Terrain,0.0,70.645,70.645,1,34.358
BridgeSlope_Simple (1),0.044,70.657,70.701,5,35.372
New_NPC (37),0.022,70.712,70.734,3,23.862
BridgeSlope_Simple (1),0.166,70.746,70.912,4,36.251
face_422,0.122,70.923,71.045,12,8.686
New_NPC (37),0.078,71.056,71.134,8,24.315
face_422,0.0,71.145,71.145,1,8.679
PlantPot_A (4),0.0,71.156,71.156,1,28.9
builds (1),0.0,71.167,71.167,1,58.737
B014 (2),0.011,71.179,71.19,2,30.296
PlantPot_A (3),0.011,71.201,71.212,2,19.546
B011 (2),0.022,71.223,71.245,3,26.241
New_NPC (58),0.0,71.256,71.256,1,20.309
B011 (2),0.123,71.267,71.39,12,26.097
New_NPC (58),0.0,71.401,71.401,1,20.296
B011 (2),0.0,71.412,71.412,1,25.857
New_NPC (58),0.333,71.423,71.756,31,20.699
face_58,0.01,71.768,71.778,2,21.245
New_NPC (58),0.111,71.789,71.9,11,21.045
B011 (2),0.333,71.912,72.245,31,25.458
New_NPC (58),0.0,72.256,72.256,1,21.757
face_58,0.111,72.267,72.378,11,21.849
B011 (2),0.044,72.389,72.433,5,25.612
face_58,0.055,72.456,72.511,7,21.978
B011 (2),0.0,72.522,72.522,1,25.562
face_58,0.046,72.533,72.579,5,22.052
B011 (2),0.0,72.589,72.589,1,25.542
face_58,0.044,72.6,72.644,5,22.14
New_NPC (58),0.188,72.656,72.844,17,22.046
B011 (2),0.046,72.855,72.901,6,25.494
New_NPC (58),0.022,72.922,72.944,3,22.157
B011 (2),0.0,72.955,72.955,1,25.485
New_NPC (58),0.133,72.966,73.099,13,22.168
B011 (2),0.044,73.111,73.155,5,26.291
baum ld1(enhanced),0.278,73.166,73.444,26,18.811
B011 (2),0.267,73.455,73.722,25,25.533
New_NPC (58),0.055,73.733,73.788,6,22.776
B011 (2),0.0,73.799,73.799,1,25.451
New_NPC (58),0.0,73.811,73.811,1,22.731
B011 (2),0.022,73.822,73.844,3,26.022
New_NPC (37),0.267,73.977,74.244,25,27.851
PlantPot_A (4),0.0,74.255,74.255,1,28.195
Sitting_NPC (422),0.267,74.266,74.533,25,8.644
face_422,0.0,74.543,74.543,1,8.662
baum ld1(enhanced),0.288,74.555,74.843,27,27.957
builds (1),0.509,74.854,75.363,47,57.383
New_NPC (30),0.335,75.374,75.709,31,30.181
builds (1),1.079,75.72,76.799,98,56.727
PlantPot_A (4),0.011,76.81,76.821,2,28.378
Sitting_NPC (422),0.044,76.832,76.876,5,8.603
face_422,0.3,76.887,77.187,28,8.713
Sitting_NPC (422),0.0,77.198,77.198,1,8.682
face_410,0.144,77.209,77.353,14,8.012
PlantPot_A (4),0.0,77.364,77.364,1,28.187
builds (1),0.0,77.375,77.375,1,55.043
materialC150,0.0,77.386,77.386,1,56.442
builds (1),0.077,77.398,77.475,8,57.815
materialC150,0.011,77.487,77.498,2,57.238
builds (1),0.1,77.509,77.609,10,58.023
B014 (2),0.311,77.62,77.931,29,31.419
builds (1),0.211,77.942,78.153,20,67.739
B014 (2),0.0,78.164,78.164,1,33.223
builds (1),0.067,78.175,78.242,7,58.116
Terrain,0.088,78.376,78.464,9,26.545
pavement3 (4),0.0,78.476,78.476,1,34.247
Terrain,0.166,78.487,78.653,16,32.374
B014 (2),0.0,78.665,78.665,1,32.596
Terrain,0.011,78.675,78.686,2,15.945
streetLight2 (34),0.0,78.698,78.698,1,12.64
Terrain,0.0,78.709,78.709,1,14.366
streetLight2 (34),0.0,78.72,78.72,1,12.645
Terrain,0.011,78.731,78.742,2,14.598
streetLight2 (34),0.0,78.753,78.753,1,12.917
Terrain,0.233,78.764,78.997,22,13.452
Sitting_NPC (410),0.023,79.008,79.031,3,7.894
Sitting_NPC (422),0.344,79.042,79.386,32,8.623
Bench (1),0.0,79.397,79.397,1,8.286
Terrain,0.577,79.408,79.985,53,4.465
Bench (1),0.122,79.997,80.119,12,8.559
Terrain,0.998,80.13,81.128,91,2.872
Bench,0.233,81.14,81.373,22,6.564
Terrain,0.201,81.384,81.585,19,12.232
BridgeSlope_Simple (1),0.344,81.596,81.94,32,30.127
New_NPC (483),0.0,81.952,81.952,1,10.994
BridgeSlope_Simple (1),0.0,81.963,81.963,1,29.583
Terrain,0.033,81.974,82.007,4,28.7
BridgeSlope_Simple (1),0.167,82.018,82.185,16,29.614
builds (1),0.6,82.196,82.796,55,44.238
Sitting_NPC (410),0.188,82.885,83.073,18,7.86
Terrain,0.0,83.084,83.084,1,16.791
Bench (3),0.0,83.095,83.095,1,12.029
Terrain,0.056,83.106,83.162,6,11.356
Bench (3),0.0,83.173,83.173,1,12.676
Terrain,0.211,83.184,83.395,20,12.19
Bench,0.0,83.406,83.406,1,7.383
Terrain,0.0,83.417,83.417,1,7.279
Bench,0.123,83.428,83.551,12,7.818
Sitting_NPC (428),0.256,83.562,83.818,24,11.15
BridgeSlope_Simple (1),0.0,83.829,83.829,1,29.908
face_483,0.0,83.84,83.84,1,11.131
BridgeSlope_Simple (1),0.0,83.851,83.851,1,29.848
face_483,0.011,83.862,83.873,2,11.173
BridgeSlope_Simple (1),0.278,83.884,84.162,26,29.838
face_483,0.044,84.173,84.217,5,11.205
New_NPC (483),0.011,84.228,84.239,2,11.148
BridgeSlope_Simple (1),0.0,84.251,84.251,1,29.862
New_NPC (483),0.011,84.262,84.273,2,11.157
BridgeSlope_Simple (1),0.045,84.284,84.329,5,29.856
New_NPC (483),0.044,84.34,84.384,5,11.129
BridgeSlope_Simple (1),0.189,84.395,84.584,18,29.844
New_NPC (483),0.011,84.595,84.606,2,11.155
BridgeSlope_Simple (1),0.045,84.617,84.662,5,29.841
face_483,0.066,84.673,84.739,7,11.154
BridgeSlope_Simple (1),0.133,84.751,84.884,13,29.846
New_NPC (483),0.0,84.895,84.895,1,11.114
face_428,0.0,84.906,84.906,1,11.386
BridgeSlope_Simple (1),0.0,84.917,84.917,1,30.417
NPC-625,0.0,84.929,84.929,1,25.654
face_428,0.145,84.939,85.084,14,11.292
BridgeSlope_Simple (1),0.055,85.095,85.15,6,29.624
Terrain,0.277,85.162,85.439,26,26.19
BridgeSlope_Simple (1),0.3,85.45,85.75,28,29.603
NPC-625,0.0,85.85,85.85,1,25.678
BridgeSlope_Simple (1),0.0,85.861,85.861,1,30.571
NPC-627,0.0,85.872,85.872,1,25.497
BridgeSlope_Simple (1),0.178,85.883,86.061,17,30.68
face_627,0.0,86.072,86.072,1,25.646
NPC-627,0.056,86.083,86.139,6,25.41
face_627,0.022,86.15,86.172,3,25.622
NPC-627,0.0,86.183,86.183,1,25.649
BridgeSlope_Simple (1),0.212,86.194,86.406,20,30.465
NPC-627,0.022,86.417,86.439,3,25.597
BridgeSlope_Simple (1),0.0,86.45,86.45,1,30.473
face_627,0.0,86.461,86.461,1,25.67
BridgeSlope_Simple (1),0.0,86.472,86.472,1,30.494
face_627,0.078,86.483,86.561,8,25.64
NPC-627,0.0,86.572,86.572,1,25.472
BridgeSlope_Simple (1),0.023,86.583,86.606,3,29.803
Terrain,0.0,86.617,86.617,1,28.745
BridgeSlope_Simple (1),0.0,86.628,86.628,1,29.616
Terrain,0.0,86.639,86.639,1,29.089
BridgeSlope_Simple (1),0.435,86.65,87.085,40,29.597
streetLight2 (40),0.0,87.094,87.094,1,27.146
BridgeSlope_Simple (1),0.233,87.105,87.338,22,29.984
5 (3),0.0,87.349,87.349,1,72.45
BridgeSlope_Simple (1),0.022,87.405,87.427,3,29.788
New_NPC (483),0.011,87.438,87.449,2,11.118
BridgeSlope_Simple (1),0.045,87.46,87.505,5,29.811
New_NPC (483),0.044,87.516,87.56,5,11.091
BridgeSlope_Simple (1),0.112,87.571,87.683,11,31.326
Sitting_NPC (422),0.0,87.693,87.693,1,8.624
face_410,0.111,87.771,87.882,11,7.956
face_422,0.0,87.894,87.894,1,8.677
PlantPot_A (4),0.3,87.905,88.205,28,28.792
face_422,0.0,88.216,88.216,1,8.645
BridgeSlope_Simple (1),0.0,88.227,88.227,1,34.155
builds (1),0.022,88.238,88.26,3,43.603
retirementHome1,0.389,88.271,88.66,36,141.486
Sky (4),0.0,88.671,88.671,1,224.483
retirementHome1,0.0,88.682,88.682,1,142.001
Sky (4),0.134,88.693,88.827,13,224.505
Pine_005_02,0.0,88.838,88.838,1,43.086
Sky (4),0.0,88.849,88.849,1,224.573
Pine_005_02,0.022,88.86,88.882,3,43.093
Sky (4),0.011,88.893,88.904,2,224.986
5 (3),0.356,89.093,89.449,33,72.913
BridgeSlope_Simple (1),0.0,89.459,89.459,1,30.228
5 (3),0.023,89.47,89.493,3,72.706
BridgeSlope_Simple (1),0.089,89.504,89.593,9,30.254
7 (5),0.0,89.604,89.604,1,44.952
streetLight2 (37),0.0,89.615,89.615,1,6.262
PlantPot_A (10),0.477,89.77,90.247,44,24.757
streetLight2 (37),0.0,90.259,90.259,1,6.14
BridgeSlope_Simple (1),0.045,90.27,90.315,5,29.765
Terrain,0.0,90.326,90.326,1,3.494
builds (1),0.044,90.659,90.703,5,52.479
Sky (4),0.0,90.715,90.715,1,226.013
BridgeSlope_Simple (1),0.0,90.726,90.726,1,29.864
streetLight2 (40),0.0,90.737,90.737,1,27.151
BridgeSlope_Simple (1),0.0,90.748,90.748,1,29.86
streetLight2 (40),0.033,90.759,90.792,4,27.155
BridgeSlope_Simple (1),0.078,90.936,91.014,8,29.694
PlantPot_A (10),0.0,91.136,91.136,1,25.819
BridgeSlope_Simple (1),0.0,91.147,91.147,1,35.522
Sitting_NPC (415),0.0,91.158,91.158,1,22.364
metalBench (8),0.044,91.17,91.214,5,22.981
BridgeSlope_Simple (1),0.0,91.225,91.225,1,35.352
metalBench (8),0.055,91.236,91.291,6,22.983
BridgeSlope_Simple (1),0.045,91.303,91.348,5,35.522
metalBench (8),0.0,91.359,91.359,1,22.249
BridgeSlope_Simple (1),0.366,91.37,91.736,34,36.996
metalBench (8),0.022,91.747,91.769,3,22.365
BridgeSlope_Simple (1),0.0,91.78,91.78,1,36.76
metalBench (8),0.0,91.792,91.792,1,22.341
PlantPot_A (10),0.0,91.803,91.803,1,24.82
BridgeSlope_Simple (1),0.2,91.936,92.136,19,35.03
baum ld0(enhanced),0.433,92.147,92.58,40,24.304
BridgeSlope_Simple (1),0.0,92.591,92.591,1,34.725
PlantPot_A (10),0.0,92.603,92.603,1,25.731
Sitting_NPC (415),0.0,92.614,92.614,1,22.393
PlantPot_A (10),0.111,92.625,92.736,11,25.651
metalBench (8),0.011,92.747,92.758,2,22.295
Sitting_NPC (415),0.0,92.769,92.769,1,22.617
BridgeSlope_Simple (1),0.0,92.78,92.78,1,36.446
metalBench (8),0.378,92.791,93.169,35,22.227
Terrain,0.0,93.18,93.18,1,23.923
streetLight2 (37),0.133,93.191,93.324,13,6.159
Terrain,0.011,93.335,93.346,2,8.791
streetLight2 (37),0.267,93.357,93.624,25,6.031
Terrain,0.011,93.636,93.647,2,11.44
BridgeSlope_Simple (1),0.011,93.747,93.758,2,29.66
Terrain,0.011,93.769,93.78,2,28.432
BridgeSlope_Simple (1),0.056,93.791,93.847,6,29.658
Terrain,0.0,93.857,93.857,1,26.42
BridgeSlope_Simple (1),0.089,93.869,93.958,9,29.646
face_483,0.011,93.969,93.98,2,11.048
New_NPC (483),0.122,93.991,94.113,12,10.844
face_483,0.0,94.124,94.124,1,10.807
New_NPC (483),0.033,94.135,94.168,4,10.644
BridgeSlope_Simple (1),0.311,94.179,94.49,29,28.797
Terrain,0.0,94.501,94.501,1,28.351
Sitting_NPC (428),0.178,94.512,94.69,17,10.075
builds (1),0.0,94.701,94.701,1,80.903
retirementHome1,0.0,94.712,94.712,1,140.737
Pine_005_02,0.5,94.723,95.223,46,41.334
BridgeSlope_Simple (1),0.023,95.234,95.257,3,28.051
Terrain,0.345,95.268,95.613,32,14.955
BridgeSlope_Simple (1),0.0,95.624,95.624,1,27.428
New_NPC (483),0.0,95.635,95.635,1,8.719
BridgeSlope_Simple (1),0.0,95.646,95.646,1,27.824
New_NPC (483),0.0,95.657,95.657,1,8.681
BridgeSlope_Simple (1),0.022,95.668,95.69,3,27.769
New_NPC (483),0.1,95.701,95.801,10,8.618
BridgeSlope_Simple (1),0.012,95.812,95.824,2,27.462
face_483,0.111,95.835,95.946,11,8.385
BridgeSlope_Simple (1),0.011,95.957,95.968,2,26.665
Terrain,1.199,95.979,97.178,109,15.79
BridgeSlope_Simple (1),0.899,97.19,98.089,82,23.317
Terrain,0.589,98.1,98.689,45,11.973
BridgeSlope_Simple (1),0.124,98.7,98.824,12,20.988
Terrain,0.012,98.833,98.845,2,20.65
BridgeSlope_Simple (1),1.088,98.856,99.944,96,19.831
NPC-625,0.233,99.955,100.188,22,15.063
BridgeSlope_Simple (1),0.655,100.2,100.855,60,17.356
streetLight2 (40),0.0,100.866,100.866,1,14.071
Terrain,0.0,100.877,100.877,1,16.727
BridgeSlope_Simple (1),0.222,100.888,101.11,21,16.532
streetLight2 (40),0.189,101.121,101.31,18,13.35
BridgeSlope_Simple (1),0.011,101.321,101.332,2,15.765
streetLight2 (40),0.233,101.343,101.576,22,13.026
BridgeSlope_Simple (1),0.366,101.588,101.954,34,15.135
Sky,0.0,101.965,101.965,1,205.483
BridgeSlope_Simple (1),0.711,102.065,102.776,65,13.332
Terrain,4.354,102.787,107.141,393,7.565
BridgeSlope_Simple (1),1.055,107.152,108.207,86,5.003
Terrain,0.899,108.218,109.117,82,3.917
BridgeSlope_Simple (1),0.899,109.129,110.028,82,4.362
Terrain,0.655,110.039,110.694,60,4.047
BridgeSlope_Simple (1),1.144,110.706,111.85,104,5.379
builds (1),1.099,111.861,112.96,100,20.332
BridgeSlope_Simple (1),0.245,112.971,113.216,23,5.964
builds (1),0.0,113.227,113.227,1,26.036
BridgeSlope_Simple (1),0.133,113.238,113.371,13,8.301
builds (1),2.987,113.382,116.369,255,35.173
builds (3),0.255,116.381,116.636,24,63.707
baum ld1(enhanced),0.0,116.648,116.648,1,19.906
builds (3),0.011,116.659,116.67,2,58.998
NPC-625,0.0,116.681,116.681,1,5.546
face_625,0.022,116.692,116.714,3,5.723
NPC-625,0.167,116.725,116.892,16,5.558
face_625,0.0,116.903,116.903,1,5.708
builds (3),0.0,116.914,116.914,1,59.309
baum ld1(enhanced),0.011,116.925,116.936,2,18.876
builds (3),0.411,116.947,117.358,38,67.565
builds (1),0.245,117.369,117.614,23,65.386
Sky,0.711,117.625,118.336,65,108.561
builds (1),0.078,118.347,118.425,8,49.766
BridgeSlope_Simple (1),0.011,118.436,118.447,2,15.088
builds (1),0.011,118.458,118.469,2,48.677
BridgeSlope_Simple (1),0.91,118.481,119.391,83,18.602
pavement3 (2),0.0,119.402,119.402,1,58.475
face_625,0.0,119.413,119.413,1,5.725
face_627,0.0,119.424,119.424,1,6.658
NPC-627,0.0,119.435,119.435,1,6.561
PlantPot_A (4),0.0,119.446,119.446,1,18.924
face_627,0.0,119.457,119.457,1,6.667
PlantPot_A (4),0.0,119.468,119.468,1,18.815
face_627,0.045,119.479,119.524,5,6.642
NPC-627,0.0,119.535,119.535,1,6.524
face_627,0.0,119.546,119.546,1,6.657
NPC-627,0.011,119.557,119.568,2,6.504
face_627,0.089,119.579,119.668,9,6.666
NPC-627,0.0,119.679,119.679,1,6.499
face_627,0.0,119.69,119.69,1,6.707
NPC-627,0.011,119.702,119.713,2,6.496
face_627,0.011,119.724,119.735,2,6.655
NPC-627,0.0,119.746,119.746,1,6.498
face_627,0.134,119.757,119.891,13,6.644
NPC-625,0.0,119.902,119.902,1,5.649
streetLight2 (35),0.0,119.913,119.913,1,11.743
BridgeSlope_Simple (1),0.3,119.924,120.224,28,21.104
streetLight2 (35),0.089,120.235,120.324,9,11.734
New_NPC (1),0.222,120.335,120.557,21,25.088
builds (3),0.011,120.568,120.579,2,59.339
baum ld1(enhanced),0.311,120.59,120.901,29,17.751
builds (3),0.022,120.912,120.934,3,59.502
streetLight2 (35),0.211,120.945,121.156,20,11.757
New_NPC (42),0.011,121.167,121.178,2,25.075
streetLight2 (35),0.023,121.189,121.212,3,11.721
materialC150,0.0,121.223,121.223,1,39.662
streetLight2 (29),0.0,121.234,121.234,1,36.572
New_NPC (42),0.033,121.245,121.278,4,25.153
streetLight2 (29),0.077,121.29,121.367,8,36.559
materialC150,0.09,121.378,121.468,9,36.658
builds (3),0.022,121.479,121.501,3,58.953
baum ld1(enhanced),0.0,121.512,121.512,1,19.95
B014 (2),0.278,121.523,121.801,26,26.412
baum ld1(enhanced),0.022,121.812,121.834,3,17.983
builds (3),0.011,121.845,121.856,2,65.8
baum ld1(enhanced),0.0,121.867,121.867,1,19.86
builds (3),0.067,121.878,121.945,7,65.892
baum ld1(enhanced),0.0,121.956,121.956,1,20.174
builds (3),0.034,121.967,122.001,4,65.775
baum ld1(enhanced),0.0,122.012,122.012,1,20.381
builds (3),0.0,122.023,122.023,1,65.812
Sky,0.0,122.034,122.034,1,188.051
B014 (2),0.022,122.045,122.067,3,28.737
B011 (2),0.788,122.078,122.866,71,30.19
B014 (2),0.544,122.877,123.421,42,26.583
B011 (2),0.01,123.433,123.443,2,31.165
PlantPot_A (3),0.0,123.455,123.455,1,24.416
B011 (2),0.0,123.466,123.466,1,36.676
Chairs (5),0.0,123.477,123.477,1,30.349
B026 (4),0.0,123.488,123.488,1,37.733
Chairs (5),0.22,123.499,123.719,21,30.154
PlantPot_A (3),0.0,123.73,123.73,1,25.259
B011 (2),0.0,123.741,123.741,1,30.768
B014 (2),0.034,123.752,123.786,4,27.171
PlantPot_A (4),0.0,123.797,123.797,1,19.31
B014 (2),0.011,123.808,123.819,2,26.219
PlantPot_A (4),0.033,123.83,123.863,4,19.461
B014 (2),0.055,123.875,123.93,6,26.155
PlantPot_A (4),0.022,123.941,123.963,3,19.606
B014 (2),0.0,123.975,123.975,1,26.187
PlantPot_A (4),0.0,123.986,123.986,1,18.193
NPC-627,0.246,123.997,124.243,23,6.48
face_627,0.122,124.254,124.376,12,6.633
NPC-625,0.023,124.387,124.41,3,5.607
Terrain,0.677,124.421,125.098,62,4.218
NPC-625,0.0,125.109,125.109,1,5.684
Terrain,0.112,125.12,125.232,11,15.137
streetLight2 (35),0.0,125.242,125.242,1,11.797
Terrain,0.088,125.254,125.342,9,16.764
NPC-625,0.0,125.354,125.354,1,5.633
NPC-627,0.0,125.365,125.365,1,6.495
NPC-625,0.0,125.376,125.376,1,5.689
NPC-627,0.178,125.387,125.565,17,6.472
face_627,0.722,125.576,126.298,66,6.638
PlantPot_A (4),0.0,126.309,126.309,1,18.833
face_627,0.011,126.32,126.331,2,6.716
PlantPot_A (4),0.465,126.343,126.808,43,18.39
NPC-627,0.0,126.819,126.819,1,6.427
NPC-625,0.0,126.83,126.83,1,5.533
Terrain,0.0,126.841,126.841,1,16.276
streetLight2 (35),0.0,126.852,126.852,1,11.812
Terrain,0.0,126.864,126.864,1,12.898
streetLight2 (35),0.0,126.875,126.875,1,11.811
Terrain,0.022,126.886,126.908,3,13.947
streetLight2 (35),0.0,126.919,126.919,1,11.812
Terrain,0.211,126.93,127.141,20,14.061
BridgeSlope_Simple (1),0.299,127.153,127.452,28,19.278
streetLight2 (35),0.0,127.464,127.464,1,11.745
materialC150,0.0,127.475,127.475,1,30.395
Terrain,0.189,127.486,127.675,18,19.839
NPC-625,0.0,127.686,127.686,1,5.691
NPC-627,0.267,127.697,127.964,25,6.508
PlantPot_A (4),0.111,128.097,128.208,11,18.026
NPC-625,0.011,128.219,128.23,2,5.57
Terrain,0.012,128.241,128.253,2,19.246
streetLight2 (35),0.0,128.264,128.264,1,11.784
Terrain,0.134,128.274,128.408,13,19.543
BridgeSlope_Simple (1),0.356,128.419,128.775,33,19.845
Terrain,0.0,128.787,128.787,1,10.107
streetLight2 (35),0.0,128.798,128.798,1,11.279
Terrain,0.533,128.809,129.342,49,9.428
BridgeSlope_Simple (1),0.011,129.353,129.364,2,14.991
Terrain,0.033,129.375,129.408,4,14.894
BridgeSlope_Simple (1),0.222,129.42,129.642,21,14.568
Terrain,0.0,129.653,129.653,1,10.633
streetLight2 (35),0.4,129.664,130.064,37,9.075
Terrain,0.0,130.075,130.075,1,10.618
BridgeSlope_Simple (1),0.622,130.086,130.708,57,11.507
Terrain,0.522,130.719,131.241,48,13.261
BridgeSlope_Simple (1),1.333,131.252,132.585,109,7.278
materialC150,0.311,132.596,132.907,29,19.27
BridgeSlope_Simple (1),0.011,132.918,132.929,2,11.044
Terrain,0.0,132.94,132.94,1,10.808
BridgeSlope_Simple (1),0.012,132.951,132.963,2,10.713
Terrain,0.0,132.973,132.973,1,10.247
BridgeSlope_Simple (1),0.179,132.984,133.163,17,9.76
Terrain,0.732,133.174,133.906,67,10.318
pavement3 (4),0.0,133.918,133.918,1,17.596
B014 (2),0.477,133.929,134.406,44,22.727
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,134.417,134.417,1,32.598
builds (3),0.0,134.428,134.428,1,47.283
RedBush_Var1_Prefab_baked_single (1),0.0,134.439,134.439,1,30.767
builds (3),0.0,134.45,134.45,1,47.08
